0.021946141496300697	-0.011281297542154789	0.003239582059904933	-0.028834545984864235	0.006720504257827997	0.12898069620132446	0.03095768764615059	0.014499679207801819	-0.05878528952598572	0.14047613739967346	0.06004256010055542	-0.04568430036306381	-0.05978015437722206	0.1263420134782791	0.034996822476387024	-0.006149691063910723	-0.022848309949040413	0.05958934500813484	0.04177025705575943	0.03158729523420334	-0.18031977117061615	-0.0311335027217865	0.16585738956928253	-0.04962805286049843	0.05005761235952377	-0.11727359145879745	0.018948571756482124	0.014294786378741264	-0.08658719062805176	-0.02991935797035694	-0.056047096848487854	-0.09166529029607773	-0.10672935843467712	0.033272020518779755	-0.06200876459479332	-0.018731793388724327	-0.035345401614904404	0.03584156930446625	-0.006628906819969416	-0.05577396601438522	0.02437146194279194	0.06772150099277496	0.15266086161136627	-0.014450282789766788	-0.01207503117620945	0.057019226253032684	-0.09698715060949326	-0.0614287443459034	-0.0462987944483757	0.003783927531912923	-0.18822786211967468	-0.11876597255468369	0.1214413270354271	-0.02624477818608284	-0.0005425522103905678	0.022756747901439667	0.2475254386663437	0.10132183879613876	-0.09432467818260193	0.10762891173362732	-0.0045715197920799255	0.057133473455905914	-0.0738411545753479	0.22328892350196838	0.011833034455776215	0.02656816877424717	0.011785382404923439	-0.0917598232626915	-0.06323990225791931	-0.013843542896211147	-0.0964689627289772	0.00344281573779881	-0.17104953527450562	-0.12890614569187164	-0.10165039449930191	0.04039635881781578	-0.09099879860877991	-0.005907835438847542	0.07128351926803589	-0.08828219026327133	-0.0850706472992897	-0.12038277834653854	0.04289175942540169	0.10897524654865265	-0.1524062156677246	-0.2406361699104309	0.06755488365888596	-0.044747501611709595	0.0482277050614357	0.035017047077417374	-0.011464565992355347	0.11292912065982819	-0.09738542139530182	0.05110945552587509	0.023040609434247017	-0.05042192339897156	-0.007528282236307859	-0.04560801386833191	0.06747320294380188	0.026297876611351967	-0.04045896977186203	0.1772623509168625	0.02733047492802143	0.05536935105919838	0.023023592308163643	-0.08972837775945663	0.04601588100194931	-0.02282424084842205	0.16162355244159698	0.07098186761140823	-0.02341747097671032	0.12202627956867218	-0.0002842160174623132	-0.19816888868808746	0.150602787733078	0.05789799243211746	-0.007995644584298134	0.010934683494269848	-0.033735476434230804	0.07486841827630997	0.006352269556373358	0.01252109557390213	-0.11168689280748367	-0.20814648270606995	-0.09279700368642807	-0.10318141430616379	-0.0630272924900055	-0.08235075324773788	0.04707834869623184	-0.07451286911964417	-0.08581733703613281	-0.06315244734287262	-0.09057393670082092	-0.05923699215054512	-0.09463716298341751	-0.015812868252396584	0.02484465017914772	0.13066256046295166	-0.033398330211639404	-0.041969411075115204	0.07673265784978867	-0.0439017117023468	-0.07400083541870117	0.048203449696302414	-0.014001220464706421	0.11312360316514969	-0.0166473351418972	-0.10326351970434189	-0.08364392817020416	-0.05208597704768181	0.07917910814285278	0.0358533039689064	0.01468056533485651	-0.001340384129434824	-0.015279307030141354	0.17650677263736725	-0.09032047539949417	0.024714229628443718	0.053519073873758316	0.07633058726787567	0.12101941555738449	-0.175082266330719	0.010596415027976036	-0.04744253307580948	0.0952804684638977	-0.03276525065302849	0.0569898895919323	0.009269117377698421	0.035830266773700714	-0.01137884333729744	-0.03972214087843895	-0.018143244087696075	0.11913967877626419	0.0753626599907875	0.0927242636680603	0.03410946950316429	0.07812835276126862	-0.07936755567789078	-0.1674252450466156	0.0037610800936818123	-0.009067346341907978	0.06820166110992432	-0.11405280232429504	0.00992396380752325	0.07119957357645035	-0.023309165611863136	0.031985923647880554	-0.057501405477523804	0.04202262684702873	0.13003432750701904	0.0030186763033270836	-0.06433481723070145	-0.09840710461139679	-0.1446860432624817	0.013048063032329082	0.025442862883210182	-0.013081202283501625	0.07554319500923157	-0.1289277821779251	-0.06194734200835228	0.030782325193285942	-0.04154573008418083	-0.15466560423374176	0.0074880970641970634	-0.04181584343314171	0.07076200097799301	-0.09331296384334564	-0.009698362089693546	0.25295987725257874	0.038076579570770264	0.12226331233978271	-0.09205317497253418	0.03105182573199272	0.055141057819128036	-0.09708943963050842	-0.0804852843284607	0.10830478370189667	0.08101098239421844	-0.0008570322534069419	0.024171175435185432	0.006047178991138935	0.03235191851854324	0.1053423061966896	0.08352701365947723	0.11197587847709656	-0.03694361820816994	0.02697010710835457	-0.08039916306734085	-0.06098638474941254	0.0631658211350441	-0.09781775623559952	-0.1419631838798523	-0.10528822243213654	0.0472649410367012	0.09506519883871078	-0.012652476318180561	-0.027955545112490654	0.032256655395030975	-0.1192692443728447	-0.08190344274044037	-0.04085538163781166	-0.2441447675228119	0.0674634650349617	-0.009511908516287804	0.027394596487283707	-0.04097706452012062	0.08875112235546112	-0.09404568374156952	-0.07750385254621506	-0.08383968472480774	-0.050449684262275696	0.002323861699551344	0.049004197120666504	0.023357821628451347	0.02432650327682495	-0.00764264352619648	-0.08257431536912918	-0.12287401407957077	-0.057702694088220596	-0.033904723823070526	0.0009535398567095399	-0.06222259998321533	-0.07129669189453125	-0.12408781796693802	0.027893615886569023	-0.01603560522198677	0.04560254141688347	0.08733850717544556	-0.005313849076628685	-0.09823526442050934	-0.1272614449262619	0.04152543842792511	0.03924541547894478	0.07003696262836456	-0.14723613858222961	0.02623078040778637	0.0017070412868633866	-0.11529318988323212	-0.17790228128433228	0.08925054222345352	-0.17639049887657166	-0.063806913793087	0.02387780323624611	0.0242008026689291	0.03853708133101463	0.08424699306488037	0.14595842361450195	0.008764883503317833	-0.09602756798267365	-0.09563129395246506	-0.024323605000972748	0.014995400793850422	0.05948668345808983	0.030089324340224266	0.02263670787215233	0.08462706953287125	-0.003056388348340988	-0.17100250720977783	-0.021433601155877113	0.020983876660466194	-0.011444157920777798	-0.036519840359687805	0.031720854341983795	-0.03059137612581253	0.05317244306206703	0.06072355806827545	-0.0021357007790356874	0.03907770290970802	-0.14209315180778503	0.08366882801055908	-0.03247044235467911	-0.13241392374038696	0.010718573816120625	-0.08432392030954361	-0.030710652470588684	0.15149828791618347	-0.052737731486558914	0.06251265853643417	0.0534520223736763	-0.011079535819590092	0.10970285534858704	-0.14657855033874512	-0.0045060645788908005	-0.07758581638336182	0.0718228742480278	0.11494088172912598	0.01827721856534481	-0.017073050141334534	0.0383528396487236	0.14207541942596436	0.12304286658763885	0.046653471887111664	0.10125147551298141	0.005518177058547735	-0.021700240671634674	-0.03159833699464798	-0.07901068031787872	0.05938061326742172	0.037026118487119675	0.0223411675542593	-0.009435728192329407	-0.022573163732886314	0.08131921291351318	-0.054810043424367905	0.020437469705939293	-0.036760300397872925	0.0153622692450881	0.025520892813801765	-0.09605320543050766	-0.006657144986093044	0.025464436039328575	-0.08807865530252457	0.0025164640974253416	-0.0032405038364231586	0.15427549183368683	-0.0271059051156044	-0.17745551466941833	0.03778962045907974	0.13482461869716644	0.1415879726409912	-0.1452541947364807	-0.01691446825861931	0.02474883198738098	0.1502162367105484	0.07850562036037445	-0.05330025032162666	0.01676872745156288	-0.052745379507541656	-0.007793328259140253	-0.05690004676580429	0.06876355409622192	0.08185789734125137	-0.04220404848456383	-0.07482104003429413	0.059831950813531876	-0.006525147240608931	0.04695351421833038	0.14303700625896454	-0.07548098266124725	0.09928105026483536	0.19019287824630737	-0.1912015974521637	-0.07542172074317932	-0.07720517367124557	0.03587104380130768	-0.02604304812848568	-0.05953308194875717	-0.1765727698802948	-0.053939834237098694	-0.02824203111231327	0.06306992471218109	-0.0070862253196537495	0.028197286650538445	-0.030548080801963806	0.06857229024171829	0.06231316551566124	0.022777989506721497	0.055935923010110855	0.03161105141043663	-0.03371606022119522	0.11547752469778061	-0.16923387348651886	0.020412174984812737	0.12898990511894226	-0.023846255615353584	0.01731899008154869	0.17406192421913147	-0.046142738312482834	0.02114051580429077	0.06411602348089218	0.15953068435192108	0.24170532822608948	0.20357492566108704	-0.06557121127843857	-0.03494490310549736	-0.004577331244945526	0.0752144530415535	0.22158974409103394	0.11696426570415497	-0.027336742728948593	0.10423830896615982	-0.13794134557247162	-0.22158114612102509	-0.05413118004798889	0.048206478357315063	-0.045326534658670425	-0.02409285679459572	0.02760082297027111	0.0675593689084053	-0.026995427906513214	0.061992108821868896	0.0821428894996643	-0.09727329760789871	0.0008016782230697572	0.007572695147246122	0.031071390956640244	0.038333941251039505	-0.010715470649302006	0.08503767848014832	-0.02748352661728859	-0.07609792053699493	0.0183015838265419	0.03251885250210762	0.02412513457238674	0.01532965712249279	-0.10859061032533646	0.1566215455532074	0.16617919504642487	-0.19146250188350677	0.11079633980989456	-0.03846403956413269	-0.024709831923246384	-0.059524282813072205	0.17681445181369781	0.11251425743103027	-0.0013476958265528083	-0.061577025800943375	0.23551955819129944	-0.046924661844968796	-0.008329496718943119	0.028914950788021088	-0.025207597762346268	0.024117903783917427	0.08744213730096817	-0.09196458011865616	-0.13196147978305817	0.006206027697771788	-0.036618757992982864	0.07945655286312103	0.08706020563840866	0.07109054923057556	0.17192770540714264	0.024037005379796028	0.09874500334262848	-0.025562269613146782	-0.0615689717233181	-0.05973028391599655	0.031494978815317154	0.08909370005130768	-0.0449349507689476	-0.12364660948514938	0.16829495131969452	0.013933713547885418	-0.18733233213424683	0.08215977996587753	-0.005359067115932703	-0.1311100721359253	-0.04303043708205223	-0.03096218779683113	0.049137502908706665	-0.03195443004369736	-0.04771185666322708	-0.14053812623023987	0.05083684250712395	-0.0002433141926303506	-0.028002670034766197	0.04478868842124939	0.019655779004096985	0.01853599213063717	0.07972093671560287	0.03694423288106918	0.0877450704574585	0.1046031266450882	0.022003797814249992	-0.14112666249275208	0.019600382074713707	-0.030071204528212547	-0.03799375146627426	0.16874180734157562	-0.018907252699136734	-0.007094516418874264	0.2233143448829651	0.055477503687143326	-0.18235349655151367	0.07445862144231796	-0.12428209185600281	0.1179133728146553	0.11534757167100906	-0.05963687598705292	0.03849779814481735	0.024218199774622917	0.032771993428468704	-0.1001920998096466	-0.02688276581466198	0.03912543132901192	0.007171850651502609	0.08305171132087708	-0.05291672796010971	-0.08613775670528412	-0.0025163907557725906	-0.023933863267302513	0.058736369013786316	0.020271433517336845	0.04788852855563164	0.09189379960298538	-0.10938164591789246	0.047578856348991394	-0.1032794788479805	0.08168522268533707	0.15526069700717926	0.04079652950167656	-0.03463312238454819	-0.006060093641281128	0.02282501757144928	0.09484148025512695	-0.04620080441236496	0.03598377853631973	0.05467943847179413	0.025310778990387917	-0.02253040112555027	-0.023806309327483177	0.05542409047484398	-0.06820657849311829	0.04950978606939316	-0.08739553391933441	0.027442364022135735	0.07407356053590775	0.03256147354841232	-0.0018540580058470368	-0.06820987164974213	-0.12830054759979248	0.05293518677353859	0.1752818524837494	-0.017820660024881363	0.1114904135465622	-0.05187276750802994	-0.0821777731180191	0.05599468946456909	-0.049692489206790924	-0.006537553854286671	-0.04344316944479942	0.006711491849273443	-0.008667207323014736	-0.1303969770669937	0.0028161215595901012	0.04207828640937805	0.04213584214448929	-0.03451956808567047	-0.10853713750839233	-0.10964986681938171	-0.12941396236419678	0.11217851936817169	-0.10923497378826141	-0.09071084856987	0.03614609315991402	0.021855289116501808	-0.0047959936782717705	-0.009382946416735649	0.05504121258854866	0.13680773973464966	0.07942066341638565	0.027507366612553596	0.012884143739938736	-0.07725028693675995	-0.07083120942115784	0.10001292079687119	0.0396919883787632	0.16427697241306305	0.08702817559242249	-0.11839386820793152	0.05714334174990654	0.10038793087005615	-0.19283194839954376	0.14264647662639618	-0.017057038843631744	-0.01302780956029892	0.031237760558724403	0.04011586308479309	0.030273759737610817	0.044792234897613525	-0.010670952498912811	-0.008237378671765327	-0.07638397812843323	0.013060485012829304	-0.1406276971101761	0.03618597239255905	0.006954813841730356	0.045687902718782425	-0.03910716250538826	-0.06323184072971344	-0.16701719164848328	0.0032778047025203705	-0.08211535215377808	-0.06199049949645996	-0.06781516969203949	0.10330186039209366	-0.09605353325605392	-0.022750768810510635	-0.01437339372932911	0.03651349991559982	-0.09818170219659805	-0.014258889481425285	-0.00648252759128809	0.08744504302740097	0.0507030263543129	0.09208257496356964	-0.002849249169230461	0.21339116990566254	-0.092215895652771	-0.013728239573538303	-0.1543189436197281	0.11329039931297302	0.06508522480726242	0.019358357414603233	0.06209765747189522	0.10783042758703232	-0.03186513110995293	-0.011214742437005043	0.07117807120084763	0.03162944316864014	-0.012936950661242008	0.08670073747634888	0.029952067881822586	0.03931756317615509	0.0520406998693943	-0.0642964094877243	-0.06391427665948868	0.0033940551802515984	0.022579308599233627	-0.058290183544158936	0.13797476887702942	-0.04570382833480835	0.01737133227288723	0.08146953582763672	-0.019487736746668816	0.12005209922790527	-0.09476470947265625	0.1392349898815155	-0.05146954953670502	-0.14802658557891846	-0.1599835455417633	-0.04351186379790306	0.07512731105089188	0.22462214529514313	0.052882224321365356	0.027912765741348267	0.03051448054611683	-0.02453598380088806	-0.05125172436237335	-0.040913112461566925	-0.0870545357465744	-0.1713748276233673	-0.08635709434747696	-0.04802774265408516	-0.05916815251111984	-0.11086796969175339	0.0028614546172320843	-0.027264753356575966	0.042929958552122116	-0.015305288136005402	0.0566287636756897	-0.05952281132340431	-0.038702670484781265	0.11736468225717545	-0.07726777344942093	-0.009777648374438286	0.003999246750026941	0.10176126658916473	-0.20534168183803558	0.045881807804107666	0.09264141321182251	-0.11517465114593506	0.025908973067998886	0.07346096634864807	-0.09005104005336761	-0.01750114932656288	0.0017493428895249963	0.043533165007829666	0.022703353315591812	0.017638741061091423	0.011543169617652893	-0.06704136729240417	-0.1899418830871582	-0.042663224041461945	-0.05782682076096535	-0.0025811626110225916	0.013063034974038601	0.0591956190764904	0.0820302814245224	0.001312102423980832	-0.15107451379299164	0.08072439581155777	0.07510099560022354	-0.058936964720487595	0.024045590311288834	-0.06173257157206535	0.07325766980648041	-0.004237308632582426	0.20215559005737305	0.046913743019104004	-0.09847987443208694	0.052178122103214264	0.07788414508104324	0.0003782888816203922	-0.07503781467676163	-0.02826010435819626	0.07326707988977432	0.14534837007522583	-0.08931995183229446	0.011098064482212067	-0.06205961853265762	-0.1463106870651245	0.13408538699150085	0.07566961646080017	0.003183671273291111	-0.018197791650891304	0.07542596757411957	-0.11966856569051743	0.09599414467811584	0.011578360572457314	0.1075696051120758	-0.20068112015724182	-0.11896359920501709	0.019649161025881767	0.035564124584198	0.03227407857775688	-0.09774179756641388	-0.0034352887887507677	0.06977129727602005	-0.07744787633419037	0.08112859725952148	-0.04408727586269379	-0.013972207903862	0.06787259876728058	-0.12134835869073868	0.04771454259753227	-0.09534627944231033	0.00847192294895649	0.05629262328147888
